S/NO.,TIME,STATION,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT
2945,20/6/22 07:53,Entry     ,C13475420908,0,,Season         ,$0.00 
2946,20/6/22 07:57,Entry     ,C13472814929,0,,Season         ,$0.00 
2947,20/6/22 08:00,Entry     ,C13471638926,0,,               ,$0.00 
2948,20/6/22 08:02,Entry     ,C13474691731,0,,               ,$0.00 
2949,20/6/22 08:03,Entry     ,C13471891516,0,,Season         ,$0.00 
2950,20/6/22 08:10,Entry     ,C13565788362,0,,Season         ,$0.00 
2951,20/6/22 08:17,Entry     ,C13472255391,0,,Hourly         ,$0.00 
2952,20/6/22 08:17,Entry     ,C13470743841,0,,Hourly         ,$0.00 
2953,20/6/22 08:20,Entry     ,C13059355802,0,,Season         ,$0.00 
2954,20/6/22 08:23,Entry     ,C13472444959,0,,Season         ,$0.00 
2955,20/6/22 08:24,Entry     ,C13473407661,0,,Hourly         ,$0.00 
2956,20/6/22 08:27,Entry     ,C13475514638,0,,Season         ,$0.00 
2957,20/6/22 08:27,Entry     ,C13475012731,0,,Season         ,$0.00 
2958,20/6/22 08:30,Entry     ,C13566474525,0,,Season         ,$0.00 
2959,20/6/22 08:30,Entry     ,C13473532757,0,,Season         ,$0.00 
2960,20/6/22 08:30,Entry     ,C13475611210,0,,Hourly         ,$0.00 
2961,20/6/22 08:38,Entry     ,C13473144081,0,,Season         ,$0.00 
2962,20/6/22 08:38,Entry     ,C13471315897,0,,               ,$0.00 
2963,20/6/22 08:44,Entry     ,C13475026805,0,,Season         ,$0.00 
2964,20/6/22 08:45,Entry     ,C13566347764,0,,Hourly         ,$0.00 
2965,20/6/22 08:46,Entry     ,C13469870746,0,,Hourly         ,$0.00 
2966,20/6/22 08:46,Entry     ,C13473210056,0,,Season         ,$0.00 
2967,20/6/22 08:54,Entry     ,C13474693365,0,,Season         ,$0.00 
2968,20/6/22 08:59,Entry     ,C13388411763,0,,Hourly         ,$0.00 
2969,20/6/22 09:03,Entry     ,C13474648173,0,,Season         ,$0.00 
2970,20/6/22 09:07,Entry     ,C13474017112,0,,Season         ,$0.00 
2971,20/6/22 09:09,Entry     ,C13471054099,0,,Season         ,$0.00 
2972,20/6/22 09:09,Entry     ,C13474648693,0,,Hourly         ,$0.00 
2973,20/6/22 09:16,Entry     ,C13468773264,0,,Season         ,$0.00 
2974,20/6/22 09:22,Entry     ,C13474484765,0,,Season         ,$0.00 
2975,20/6/22 09:23,Entry     ,C13473275430,0,,Season         ,$0.00 
2976,20/6/22 09:24,Entry     ,C13474503499,0,,Season         ,$0.00 
2977,20/6/22 09:34,Entry     ,C13473183368,0,,Season         ,$0.00 
2978,20/6/22 09:36,Entry     ,C13474772119,0,,Hourly         ,$0.00 
2979,20/6/22 09:38,Entry     ,C13472299008,0,,Season         ,$0.00 
2980,20/6/22 09:38,Entry     ,C13473459744,0,,Season         ,$0.00 
2981,20/6/22 09:51,Exit      ,C13388411763,1.11E+15,,Hourly         ,$2.08 
2982,20/6/22 09:58,Entry     ,C13565806669,0,,               ,$0.00 
2983,20/6/22 10:02,Entry     ,C13472456098,0,,Season         ,$0.00 
2984,20/6/22 10:04,Entry     ,C13388751514,0,,Hourly         ,$0.00 
2985,20/6/22 10:11,Entry     ,C13470041973,0,,Season         ,$0.00 
2986,20/6/22 10:12,Entry     ,C13472504781,0,,Hourly         ,$0.00 
2987,20/6/22 10:28,Entry     ,C13472864481,0,,Hourly         ,$0.00 
2988,20/6/22 10:32,Exit      ,C13474484765,0,,Season         ,$0.00 
2989,20/6/22 10:32,Exit      ,C13473532757,0,,Season         ,$0.00 
2990,20/6/22 10:33,Entry     ,C13474458498,0,,Season         ,$0.00 
2991,20/6/22 10:42,Entry     ,C13472693794,0,,Hourly         ,$0.00 
2992,20/6/22 10:44,Entry     ,C13388874051,0,,Hourly         ,$0.00 
2993,20/6/22 10:45,Exit      ,C13470650172,0,,Season         ,$0.00 
2994,20/6/22 10:55,Exit      ,C13472693794,1.00E+15,,Hourly         ,$0.56 
2995,20/6/22 10:59,Entry     ,C13474339697,0,,Hourly         ,$0.00 
2996,20/6/22 11:02,Entry     ,C13388672975,0,,Hourly         ,$0.00 
2997,20/6/22 11:09,Exit      ,C13388672975,0,,Hourly         ,$0.00 
2998,20/6/22 11:10,Entry     ,C13473539116,0,,Hourly         ,$0.00 
2999,20/6/22 11:24,Exit      ,C13474772119,1.11E+15,,Hourly         ,$4.61 
3000,20/6/22 11:24,Exit      ,C13473539116,1.11E+15,,Hourly         ,$0.75 
3001,20/6/22 11:39,Entry     ,C13566112339,0,,               ,$0.00 
3002,20/6/22 11:56,Entry     ,C13388998388,0,,Hourly         ,$0.00 
3003,20/6/22 11:57,Exit      ,C13471054099,0,,Season         ,$0.00 
3004,20/6/22 11:58,Exit      ,C13474339697,1.11E+15,,Hourly         ,$2.99 
3005,20/6/22 12:01,Entry     ,C13470650172,0,,Season         ,$0.00 
3006,20/6/22 12:16,Entry     ,C13473314684,0,,Hourly         ,$0.00 
3007,20/6/22 12:21,Exit      ,C13474648693,1.11E+15,,Hourly         ,$8.49 
3008,20/6/22 12:35,Entry     ,C13472281179,0,,Season         ,$0.00 
3009,20/6/22 12:38,Entry     ,C13388786897,0,,Hourly         ,$0.00 
3010,20/6/22 12:39,Entry     ,C13388772789,0,,Hourly         ,$0.00 
3011,20/6/22 12:55,Exit      ,C13388786897,                ,,Hourly         ,$0.85 
3012,20/6/22 12:56,Entry     ,C13472839887,0,,Season         ,$0.00 
3013,20/6/22 12:57,Exit      ,C13388772789,                ,,Hourly         ,$0.95 
3014,20/6/22 13:01,Exit      ,C13475514638,0,,Season         ,$0.00 
3015,20/6/22 13:19,Entry     ,C13472500375,0,,Hourly         ,$0.00 
3016,20/6/22 13:20,Exit      ,C13388751514,1.11E+15,,Hourly         ,$9.29 
3017,20/6/22 13:25,Entry     ,C13473532757,0,,Season         ,$0.00 
3018,20/6/22 13:30,Entry     ,C13566193082,0,,Hourly         ,$0.00 
3019,20/6/22 13:43,Entry     ,C13474031805,0,,Season         ,$0.00 
3020,20/6/22 13:47,Exit      ,C13566112339,1.11E+15,,               ,$4.48 
3021,20/6/22 13:48,Exit      ,C13470650172,0,,Season         ,$0.00 
3022,20/6/22 13:49,Exit      ,C13388998388,1.11E+15,,Hourly         ,$5.65 
3023,20/6/22 13:54,Entry     ,C13475514638,0,,Season         ,$0.00 
3024,20/6/22 13:54,Exit      ,C13473314684,1.11E+15,,Hourly         ,$4.90 
3025,20/6/22 13:59,Entry     ,C13472020381,0,,Hourly         ,$0.00 
3026,20/6/22 14:05,Entry     ,C13471194581,0,,               ,$0.00 
3027,20/6/22 14:10,Exit      ,C13388874051,1.11E+15,,Hourly         ,$10.08 
3028,20/6/22 14:15,Exit      ,C13472500375,1.11E+15,,Hourly         ,$2.69 
3029,20/6/22 14:16,Entry     ,C13388751514,0,,Hourly         ,$0.00 
3030,20/6/22 14:18,Exit      ,C13565806669,1.11E+15,,               ,$8.57 
3031,20/6/22 14:18,Entry     ,C13471782919,0,,Hourly         ,$0.00 
3032,20/6/22 14:27,Exit      ,C13472864481,1.11E+15,,Hourly         ,$11.40 
3033,20/6/22 14:28,Exit      ,C13474503499,0,,Season         ,$0.00 
3034,20/6/22 14:29,Entry     ,C13470155789,0,,Hourly         ,$0.00 
3035,20/6/22 14:30,Entry     ,C13474772119,0,,Hourly         ,$0.00 
3036,20/6/22 14:33,Exit      ,C13472020381,1.11E+15,,Hourly         ,$1.41 
3037,20/6/22 14:35,Exit      ,C13475611210,0,,Use Ticket     ,$0.00 
3038,20/6/22 14:38,Exit      ,C13471782919,1.11E+15,,Hourly         ,$0.80 
3039,20/6/22 14:39,Entry     ,C13471054099,0,,Season         ,$0.00 
3040,20/6/22 14:43,Exit      ,C13473459744,0,,Season         ,$0.00 
3041,20/6/22 15:04,Entry     ,C13471826852,0,,Hourly         ,$0.00 
3042,20/6/22 15:05,Exit      ,C13472504781,1.11E+15,,Hourly         ,$13.56 
3043,20/6/22 15:16,Entry     ,C13469328332,0,,Hourly         ,$0.00 
3044,20/6/22 15:18,Entry     ,C13565806669,0,,               ,$0.00 
3045,20/6/22 15:27,Entry     ,C13469037553,0,,Hourly         ,$0.00 
3046,20/6/22 15:31,Exit      ,C13471054099,0,,Season         ,$0.00 
3047,20/6/22 15:33,Exit      ,C13471826852,1.11E+15,,Hourly         ,$1.16 
3048,20/6/22 15:38,Exit      ,C13469037553,1.11E+15,,Hourly         ,$0.44 
3049,20/6/22 15:39,Exit      ,C13470155789,1.11E+15,,Hourly         ,$2.84 
3050,20/6/22 15:51,Entry     ,C13388802656,0,,Hourly         ,$0.00 
3051,20/6/22 15:52,Entry     ,C13058384414,0,,Hourly         ,$0.00 
3052,20/6/22 15:54,Entry     ,C13474721712,0,,Hourly         ,$0.00 
3053,20/6/22 15:59,Exit      ,C13473532757,0,,Season         ,$0.00 
3054,20/6/22 16:13,Exit      ,C13471194581,1.11E+15,,               ,$3.58 
3055,20/6/22 16:14,Exit      ,C13388802656,1.11E+15,,Hourly         ,$0.96 
3056,20/6/22 16:15,Entry     ,C13472474710,0,,Hourly         ,$0.00 
3057,20/6/22 16:23,Entry     ,C13471250161,0,,Hourly         ,$0.00 
3058,20/6/22 16:24,Exit      ,C13471724785,0,,Season         ,$0.00 
3059,20/6/22 16:28,Exit      ,C13474458498,0,,Season         ,$0.00 
3060,20/6/22 16:36,Entry     ,C13470650172,0,,Season         ,$0.00 
3061,20/6/22 16:45,Exit      ,C13474721712,1.11E+15,,Hourly         ,$2.04 
3062,20/6/22 16:52,Entry     ,C13473037723,0,,Hourly         ,$0.00 
3063,20/6/22 17:00,Exit      ,C13058384414,1.11E+15,,Hourly         ,$1.50 
3064,20/6/22 17:01,Entry     ,C13388779933,0,,Hourly         ,$0.00 
3065,20/6/22 17:02,Exit      ,C13388751514,1.11E+15,,Hourly         ,$6.64 
3066,20/6/22 17:02,Exit      ,C13473407661,1.11E+15,,Hourly         ,$22.56 
3067,20/6/22 17:03,Exit      ,C13470743841,1.11E+15,,Hourly         ,$22.88 
3068,20/6/22 17:04,Exit      ,C13471315897,0,,Use Ticket     ,$0.00 
3069,20/6/22 17:05,Exit      ,C13388779933,0,,Hourly         ,$0.00 
3070,20/6/22 17:07,Exit      ,C13566193082,1.11E+15,,Hourly         ,$9.02 
3071,20/6/22 17:09,Exit      ,C13469328332,1.11E+15,,Hourly         ,$4.56 
3072,20/6/22 17:16,Exit      ,C13475026805,0,,Season         ,$0.00 
3073,20/6/22 17:19,Exit      ,C13470461157,0,,Season         ,$0.00 
3074,20/6/22 17:24,Exit      ,C13468773264,0,,Season         ,$0.00 
3075,20/6/22 17:27,Exit      ,C13474772119,1.11E+15,,Hourly         ,$7.12 
3076,20/6/22 17:29,Exit      ,C13566474525,0,,Season         ,$0.00 
3077,20/6/22 17:30,Exit      ,C13374832221,0,,Use Ticket     ,$0.00 
3078,20/6/22 17:41,Exit      ,C13472444959,0,,Season         ,$0.00 
3079,20/6/22 17:45,Exit      ,C13474017112,0,,Season         ,$0.00 
3080,20/6/22 17:45,Exit      ,C13566347764,1.11E+15,,Hourly         ,$23.44 
3081,20/6/22 17:46,Exit      ,C13565788362,0,,Season         ,$0.00 
3082,20/6/22 17:46,Exit      ,C13472839887,0,,Season         ,$0.00 
3083,20/6/22 17:46,Exit      ,C13472299008,0,,Season         ,$0.00 
3084,20/6/22 17:46,Entry     ,C13471279663,0,,Hourly         ,$0.00 
3085,20/6/22 17:48,Exit      ,C13565806669,1.11E+15,,               ,$4.23 
3086,20/6/22 17:48,Exit      ,C13472814929,0,,Season         ,$0.00 
3087,20/6/22 17:49,Exit      ,C13475514638,0,,Season         ,$0.00 
3088,20/6/22 17:52,Exit      ,C13471279663,0,,Hourly         ,$0.00 
3089,20/6/22 17:53,Exit      ,C13472474710,1.11E+15,,Hourly         ,$3.92 
3090,20/6/22 17:55,Entry     ,C13468506525,0,,Hourly         ,$0.00 
3091,20/6/22 17:58,Exit      ,C13475012731,0,,Season         ,$0.00 
3092,20/6/22 17:59,Exit      ,C13566121918,0,,Season         ,$0.00 
3093,20/6/22 18:00,Exit      ,C13059355802,0,,Season         ,$0.00 
3094,20/6/22 18:01,Exit      ,C13472255391,0,,Use Ticket     ,$0.00 
3095,20/6/22 18:04,Exit      ,C13473183368,0,,Season         ,$0.00 
3096,20/6/22 18:06,Exit      ,C13473275430,0,,Season         ,$0.00 
3097,20/6/22 18:08,Exit      ,C13474648173,0,,Season         ,$0.00 
3098,20/6/22 18:10,Exit      ,C13474691731,0,,Use Ticket     ,$0.00 
3099,20/6/22 18:18,Exit      ,C13472281179,0,,Season         ,$0.00 
3100,20/6/22 18:22,Exit      ,C13471250161,1.11E+15,,Hourly         ,$6.88 
3101,20/6/22 18:33,Exit      ,C13471891516,0,,Season         ,$0.00 
3102,20/6/22 18:33,Exit      ,C13469870746,0,,Use Ticket     ,$0.00 
3103,20/6/22 18:43,Exit      ,C13473037723,1.11E+15,,Hourly         ,$5.72 
3104,20/6/22 18:50,Exit      ,C13468506525,1.11E+15,,Hourly         ,$3.20 
3105,20/6/22 18:53,Exit      ,C13471638926,0,,Use Ticket     ,$0.00 
3106,20/6/22 18:54,Exit      ,C13475420908,0,,Season         ,$0.00 
3107,20/6/22 18:55,Exit      ,C13471757166,0,,Season         ,$0.00 
3108,20/6/22 19:03,Exit      ,C13472456098,0,,Season         ,$0.00 
3109,20/6/22 19:06,Exit      ,C13474693365,0,,Season         ,$0.00 
3110,20/6/22 19:08,Entry     ,C13475158460,0,,Hourly         ,$0.00 
3111,20/6/22 19:18,Exit      ,C13473144081,0,,Season         ,$0.00 
3112,20/6/22 19:18,Exit      ,C13470041973,0,,Season         ,$0.00 
3113,20/6/22 19:22,Entry     ,C13471574874,0,,Hourly         ,$0.00 
3114,20/6/22 19:53,Exit      ,C13474031805,0,,Season         ,$0.00 
3115,20/6/22 20:49,Exit      ,C13473210056,0,,Season         ,$0.00 
3116,20/6/22 21:55,Exit      ,C13471574874,1.11E+15,,Hourly         ,$3.00 
3117,20/6/22 22:33,Exit      ,C13475158460,1.11E+15,,Hourly         ,$3.00 
3118,21/6/22 06:18,Entry     ,C13471724785,0,,Season         ,$0.00 
3119,21/6/22 06:47,Entry     ,C13474577908,0,,Season         ,$0.00 
3120,21/6/22 07:06,Exit      ,C13470650172,0,,Season         ,$0.00 
3121,21/6/22 07:18,Entry     ,C13470461157,0,,Season         ,$0.00 
3122,21/6/22 07:41,Entry     ,C13475420908,0,,Season         ,$0.00 
3123,21/6/22 07:43,Entry     ,C13473816851,0,,Season         ,$0.00 
3124,21/6/22 07:52,Entry     ,C13475456517,0,,Hourly         ,$0.00 
3125,21/6/22 07:54,Entry     ,C13473532757,0,,Season         ,$0.00 
3126,21/6/22 07:55,Entry     ,C13471356018,0,,               ,$0.00 
3127,21/6/22 07:57,Entry     ,C13472814929,0,,Season         ,$0.00 
3128,21/6/22 08:01,Entry     ,C13471891516,0,,Season         ,$0.00 
3129,21/6/22 08:07,Entry     ,C13566348834,0,,               ,$0.00 
3130,21/6/22 08:10,Entry     ,C13565788362,0,,Season         ,$0.00 
3131,21/6/22 08:11,Entry     ,C13475514638,0,,Season         ,$0.00 
3132,21/6/22 08:12,Entry     ,C13470818099,0,,Season         ,$0.00 
3133,21/6/22 08:13,Entry     ,C13374701517,0,,               ,$0.00 
3134,21/6/22 08:13,Entry     ,C13470650172,0,,Season         ,$0.00 
3135,21/6/22 08:15,Entry     ,C13566529897,0,,Hourly         ,$0.00 
3136,21/6/22 08:15,Entry     ,C13565903053,0,,Season         ,$0.00 
3137,21/6/22 08:16,Entry     ,C13470743841,0,,Hourly         ,$0.00 
3138,21/6/22 08:20,Entry     ,C13472456098,0,,Season         ,$0.00 
3139,21/6/22 08:20,Entry     ,C13472990276,0,,Season         ,$0.00 
3140,21/6/22 08:23,Entry     ,C13060101272,0,,Season         ,$0.00 
3141,21/6/22 08:25,Entry     ,C13472444959,0,,Season         ,$0.00 
3142,21/6/22 08:25,Entry     ,C13474458498,0,,Season         ,$0.00 
3143,21/6/22 08:26,Entry     ,C13474783778,0,,Hourly         ,$0.00 
3144,21/6/22 08:26,Entry     ,C13475012731,0,,Season         ,$0.00 
3145,21/6/22 08:26,Entry     ,C13474437302,0,,Season         ,$0.00 
3146,21/6/22 08:34,Entry     ,C13474484765,0,,Season         ,$0.00 
3147,21/6/22 08:35,Entry     ,C13566474525,0,,Season         ,$0.00 
3148,21/6/22 08:36,Exit      ,C13565788362,0,,Season         ,$0.00 
3149,21/6/22 08:40,Entry     ,C13474772119,0,,Hourly         ,$0.00 
3150,21/6/22 08:44,Entry     ,C13061136590,0,,Hourly         ,$0.00 
3151,21/6/22 08:45,Entry     ,C13473210056,0,,Season         ,$0.00 
3152,21/6/22 08:46,Entry     ,C13473880953,0,,Season         ,$0.00 
3153,21/6/22 08:48,Entry     ,C13472255391,0,,Hourly         ,$0.00 
3154,21/6/22 08:49,Entry     ,C13473144081,0,,Season         ,$0.00 
3155,21/6/22 08:50,Entry     ,C13474017112,0,,Season         ,$0.00 
3156,21/6/22 08:50,Entry     ,C13475026805,0,,Season         ,$0.00 
3157,21/6/22 08:53,Entry     ,C13473407661,0,,Hourly         ,$0.00 
3158,21/6/22 08:56,Entry     ,C13475611210,0,,Hourly         ,$0.00 
3159,21/6/22 09:01,Exit      ,C13470650172,0,,Season         ,$0.00 
3160,21/6/22 09:02,Entry     ,C13566533264,0,,Season         ,$0.00 
3161,21/6/22 09:05,Entry     ,C13388411763,0,,Hourly         ,$0.00 
3162,21/6/22 09:05,Entry     ,C111752345678789,0,,Hourly         ,$0.00 
3163,21/6/22 09:08,Entry     ,C13473183368,0,,Season         ,$0.00 
3164,21/6/22 09:11,Entry     ,C13473500827,0,,Season         ,$0.00 
3165,21/6/22 09:12,Entry     ,C13474648693,0,,Hourly         ,$0.00 
3166,21/6/22 09:17,Entry     ,C13566091244,0,,Season         ,$0.00 
3167,21/6/22 09:26,Entry     ,C13388998388,0,,Hourly         ,$0.00 
3168,21/6/22 09:29,Entry     ,C13472692442,0,,Hourly         ,$0.00 
3169,21/6/22 09:29,Entry     ,C13473275430,0,,Season         ,$0.00 
3170,21/6/22 09:31,Entry     ,C13388206601,0,,Hourly         ,$0.00 
3171,21/6/22 09:32,Entry     ,C13472281179,0,,Season         ,$0.00 
3172,21/6/22 09:34,Exit      ,C13472692442,0,,Hourly         ,$0.00 
3173,21/6/22 09:39,Entry     ,C13470041973,0,,Season         ,$0.00 
3174,21/6/22 09:50,Entry     ,C13468773264,0,,Season         ,$0.00 
3175,21/6/22 09:53,Entry     ,C13565788362,0,,Season         ,$0.00 
3176,21/6/22 09:53,Entry     ,C13565723386,0,,Hourly         ,$0.00 
3177,21/6/22 09:58,Exit      ,C13388411763,1.11E+15,,Hourly         ,$2.12 
3178,21/6/22 10:00,Entry     ,C13475378787,0,,Season         ,$0.00 
3179,21/6/22 10:06,Entry     ,C13474031805,0,,Season         ,$0.00 
3180,21/6/22 10:10,Exit      ,C13565788362,0,,Season         ,$0.00 
3181,21/6/22 10:24,Entry     ,C13471773724,0,,               ,$0.00 
3182,21/6/22 10:52,Entry     ,C13470431465,0,,Hourly         ,$0.00 
3183,21/6/22 11:14,Exit      ,C13473532757,0,,Season         ,$0.00 
3184,21/6/22 11:15,Exit      ,C13565723386,1.11E+15,,Hourly         ,$3.43 
3185,21/6/22 11:23,Entry     ,C13058752084,0,,Hourly         ,$0.00 
3186,21/6/22 11:23,Exit      ,C13474437302,0,,Season         ,$0.00 
3187,21/6/22 11:25,Exit      ,C13058752084,0,,Hourly         ,$0.00 
3188,21/6/22 11:32,Exit      ,C13388998388,1.11E+15,,Hourly         ,$5.41 
3189,21/6/22 11:36,Exit      ,C13472990276,0,,Season         ,$0.00 
3190,21/6/22 11:49,Entry     ,C13470650172,0,,Season         ,$0.00 
3191,21/6/22 11:52,Entry     ,C13566274313,0,,Hourly         ,$0.00 
3192,21/6/22 11:54,Exit      ,C13470818099,0,,Season         ,$0.00 
3193,21/6/22 11:55,Exit      ,C13566274313,0,,Hourly         ,$0.00 
3194,21/6/22 12:01,Exit      ,C13474484765,0,,Season         ,$0.00 
3195,21/6/22 12:17,Exit      ,C13473210056,0,,Season         ,$0.00 
3196,21/6/22 12:18,Entry     ,C13475304871,0,,Hourly         ,$0.00 
3197,21/6/22 12:19,Exit      ,C13388206601,1.11E+15,,Hourly         ,$7.56 
3198,21/6/22 12:23,Entry     ,C13472291294,0,,Hourly         ,$0.00 
3199,21/6/22 12:23,Entry     ,C13473532757,0,,Season         ,$0.00 
3200,21/6/22 12:26,Exit      ,C13475514638,0,,Season         ,$0.00 
3201,21/6/22 12:30,Exit      ,C13471773724,1.01E+15,,               ,$4.20 
3202,21/6/22 12:49,Entry     ,C13474484765,0,,Season         ,$0.00 
3203,21/6/22 12:58,Exit      ,C13471356018,1.11E+15,,               ,$9.35 
3204,21/6/22 12:59,Exit      ,C13475304871,1.11E+15,,Hourly         ,$2.10 
3205,21/6/22 13:01,Entry     ,C111802345678789,0,,Hourly         ,$0.00 
3206,21/6/22 13:02,Exit      ,C13472281179,0,,Season         ,$0.00 
3207,21/6/22 13:04,Exit      ,C111802345678789,1.11E+15,,Hourly         ,$0.00 
3208,21/6/22 13:22,Entry     ,C13474752337,0,,Season         ,$0.00 
3209,21/6/22 13:24,Entry     ,C13475532349,0,,Hourly         ,$0.00 
3210,21/6/22 13:29,Entry     ,C13388620479,0,,Hourly         ,$0.00 
3211,21/6/22 13:30,Entry     ,C13473210056,0,,Season         ,$0.00 
3212,21/6/22 13:37,Exit      ,C13374701517,1.11E+15,,               ,$10.21 
3213,21/6/22 13:53,Entry     ,C13475514638,0,,Season         ,$0.00 
3214,21/6/22 13:54,Entry     ,C13472990276,0,,Season         ,$0.00 
3215,21/6/22 14:01,Entry     ,C13474570425,0,,Hourly         ,$0.00 
3216,21/6/22 14:07,Exit      ,C13470431465,1.11E+15,,Hourly         ,$9.64 
3217,21/6/22 14:20,Exit      ,C13474458498,0,,Season         ,$0.00 
3218,21/6/22 14:22,Entry     ,C13470818099,0,,Season         ,$0.00 
3219,21/6/22 14:45,Entry     ,C13474437302,0,,Season         ,$0.00 
3220,21/6/22 15:02,Exit      ,C13388620479,1.11E+15,,Hourly         ,$4.07 
3221,21/6/22 15:17,Exit      ,C13566474525,0,,Season         ,$0.00 
3222,21/6/22 15:30,Exit      ,C13470650172,0,,Season         ,$0.00 
3223,21/6/22 15:44,Entry     ,C13467963527,0,,Hourly         ,$0.00 
3224,21/6/22 15:46,Entry     ,C13470532956,0,,Hourly         ,$0.00 
3225,21/6/22 15:47,Exit      ,C13467963527,0,,Hourly         ,$0.00 
3226,21/6/22 16:10,Exit      ,C13472291294,1.11E+15,,Hourly         ,$10.09 
3227,21/6/22 16:20,Exit      ,C13474772119,1.11E+15,,Hourly         ,$20.24 
3228,21/6/22 16:22,Entry     ,C13566477115,0,,Hourly         ,$0.00 
3229,21/6/22 16:28,Entry     ,C13472354540,0,,Hourly         ,$0.00 
3230,21/6/22 16:30,Exit      ,C13474570425,1.11E+15,,Hourly         ,$6.00 
3231,21/6/22 16:35,Exit      ,C13475532349,1.11E+15,,Hourly         ,$8.04 
3232,21/6/22 16:48,Entry     ,C13475529561,0,,Season         ,$0.00 
3233,21/6/22 16:52,Entry     ,C13474267642,0,,Hourly         ,$0.00 
3234,21/6/22 16:52,Exit      ,C13472354540,1.11E+15,,Hourly         ,$0.96 
3235,21/6/22 16:54,Exit      ,C13473532757,0,,Season         ,$0.00 
3236,21/6/22 16:59,Exit      ,C13470532956,1.11E+15,,Hourly         ,$2.96 
3237,21/6/22 17:00,Exit      ,C13474267642,0,,Hourly         ,$0.00 
3238,21/6/22 17:02,Exit      ,C13471724785,0,,Season         ,$0.00 
3239,21/6/22 17:08,Exit      ,C13474437302,0,,Season         ,$0.00 
3240,21/6/22 17:15,Exit      ,C13060101272,0,,Season         ,$0.00 
3241,21/6/22 17:20,Exit      ,C13468773264,0,,Season         ,$0.00 
